,USPS,ST,NAME,ZCTA5,LAT,LON
08235032,Baden-Württemberg,BW,Haiterbach,72221,48.524432,8.649992
08235046,Baden-Württemberg,BW,Nagold,72202,48.550906,8.723706
08235060,Baden-Württemberg,BW,Rohrdorf,72229,48.570536,8.693404
08235025,Baden-Württemberg,BW,Enzklösterle,75337,48.668044,8.474621
08235035,Baden-Württemberg,BW,Höfen an der Enz,75339,48.802725,8.585296
08235079,Baden-Württemberg,BW,Bad Wildbad,75323,48.749188,8.551041
08236004,Baden-Württemberg,BW,Birkenfeld,75217,48.870121,8.636435
08236028,Baden-Württemberg,BW,Illingen,75428,48.954066,8.918461
08236030,Baden-Württemberg,BW,Ispringen,75228,48.918096,8.667748
08236033,Baden-Württemberg,BW,Knittlingen,75438,49.024124,8.758013
08236046,Baden-Württemberg,BW,Niefern-Öschelbronn,75223,48.917076,8.782899
08236070,Baden-Württemberg,BW,Keltern,75210,48.901298,8.576844
08236071,Baden-Württemberg,BW,Remchingen,75196,48.94645,8.574545
08236072,Baden-Württemberg,BW,Straubenhardt,75334,48.854542,8.531485
08236019,Baden-Württemberg,BW,Friolzheim,71292,48.836076,8.831402
08236025,Baden-Württemberg,BW,Heimsheim,71296,48.805782,8.863724
08236039,Baden-Württemberg,BW,Mönsheim,71297,48.864021,8.863818
08236065,Baden-Württemberg,BW,Wiernsheim,75446,48.890993,8.852211
08236067,Baden-Württemberg,BW,Wimsheim,71299,48.851899,8.825364
08236068,Baden-Württemberg,BW,Wurmberg,75449,48.870876,8.819731
08236011,Baden-Württemberg,BW,Eisingen,75239,48.947631,8.668775
08236074,Baden-Württemberg,BW,Kämpfelbach,75236,48.934316,8.635617
08236076,Baden-Württemberg,BW,Königsbach-Stein,75203,48.966057,8.610536
08236038,Baden-Württemberg,BW,Maulbronn,75433,49.000362,8.814618
08236061,Baden-Württemberg,BW,Sternenfels,75447,49.050912,8.850112
08236040,Baden-Württemberg,BW,Mühlacker,75417,48.945605,8.8419
08236050,Baden-Württemberg,BW,Ötisheim,75443,48.961011,8.805085
08236013,Baden-Württemberg,BW,Engelsbrand,75331,48.831746,8.643673
08236043,Baden-Württemberg,BW,Neuenbürg,75305,48.848189,8.589759
08236031,Baden-Württemberg,BW,Kieselbronn,75249,48.934399,8.753077
08236073,Baden-Württemberg,BW,Neulingen,75245,48.970506,8.728215
08236075,Baden-Württemberg,BW,Ölbronn-Dürrn,75248,48.956479,8.755586
08236044,Baden-Württemberg,BW,Neuhausen,75242,48.792915,8.778275
08236062,Baden-Württemberg,BW,Tiefenbronn,75233,48.824167,8.800599
08237002,Baden-Württemberg,BW,Alpirsbach,72275,48.345111,8.402938
08237004,Baden-Württemberg,BW,Baiersbronn,72270,48.505528,8.371955
08237045,Baden-Württemberg,BW,Loßburg,72290,48.411512,8.453275
08237019,Baden-Württemberg,BW,Dornstetten,72280,48.470329,8.499599
08237030,Baden-Württemberg,BW,Glatten,72293,48.443793,8.51346
08237061,Baden-Württemberg,BW,Schopfloch,72296,48.457702,8.550542
08237074,Baden-Württemberg,BW,Waldachtal,72178,48.476598,8.575573
08237028,Baden-Württemberg,BW,Freudenstadt,72250,48.463876,8.411368
08237073,Baden-Württemberg,BW,Seewald,72297,48.595387,8.418402
08237075,Baden-Württemberg,BW,Bad Rippoldsau-Schapbach,77776,48.378284,8.291422
08237024,Baden-Württemberg,BW,Empfingen,72186,48.392671,8.709744
08237027,Baden-Württemberg,BW,Eutingen im Gäu,72184,48.47781,8.748033
08237040,Baden-Württemberg,BW,Horb am Neckar,72160,48.445165,8.692721
08237032,Baden-Württemberg,BW,Grömbach,72294,48.57075,8.545469
08237054,Baden-Württemberg,BW,Pfalzgrafenweiler,72285,48.528061,8.567546
08237072,Baden-Württemberg,BW,Wörnersberg,72299,48.561911,8.564592
08311000,Baden-Württemberg,BW,Freiburg im Breisgau,79098,47.994786,7.849877
08315068,Baden-Württemberg,BW,Lenzkirch,79853,47.869062,8.200446
08315076,Baden-Württemberg,BW,Neuenburg am Rhein,79395,47.813974,7.559796
08315133,Baden-Württemberg,BW,Vogtsburg im Kaiserstuhl,79235,48.088977,7.629966
08315006,Baden-Württemberg,BW,Bad Krozingen,79189,47.916377,7.699949
08315048,Baden-Württemberg,BW,Hartheim am Rhein,79258,47.936423,7.624495
08315015,Baden-Württemberg,BW,Breisach am Rhein,79206,48.031142,7.583227
08315059,Baden-Württemberg,BW,Ihringen,79241,48.045815,7.64615
08315072,Baden-Württemberg,BW,Merdingen,79291,48.017737,7.686737
08315020,Baden-Württemberg,BW,Buchenbach,79256,47.960986,8.009933
08315064,Baden-Württemberg,BW,Kirchzarten,79199,47.965089,7.955318
08315084,Baden-Württemberg,BW,Oberried,79254,47.932544,7.945766
08315109,Baden-Württemberg,BW,Stegen,79252,47.983828,7.964023
08315014,Baden-Württemberg,BW,Bollschweil,79283,47.91996,7.77976
08315131,Baden-Württemberg,BW,Ehrenkirchen,79238,47.921491,7.739988
08315047,Baden-Württemberg,BW,Gundelfingen,79194,48.042406,7.8668
08315051,Baden-Württemberg,BW,Heuweiler,79194,48.052008,7.903166
08315008,Baden-Württemberg,BW,Ballrechten-Dottingen,79282,47.85776,7.691108
08315033,Baden-Württemberg,BW,Eschbach,79427,47.891226,7.652386
08315050,Baden-Württemberg,BW,Heitersheim,79423,47.871917,7.664915
08315003,Baden-Württemberg,BW,Au,79280,47.955421,7.828914
08315056,Baden-Württemberg,BW,Horben,79289,47.935189,7.858704
08315073,Baden-Württemberg,BW,Merzhausen,79249,47.966362,7.828697
08315107,Baden-Württemberg,BW,Sölden,79294,47.932118,7.809109
08315125,Baden-Württemberg,BW,Wittnau,79299,47.946229,7.816038
08315016,Baden-Württemberg,BW,Breitnau,79874,47.940646,8.075349
08315052,Baden-Württemberg,BW,Hinterzarten,79856,47.903858,8.105627
08315013,Baden-Württemberg,BW,Bötzingen,79268,48.069628,7.720789
08315030,Baden-Württemberg,BW,Eichstetten am Kaiserstuhl,79356,48.094289,7.745233
08315043,Baden-Württemberg,BW,Gottenheim,79288,48.050063,7.728669
08315039,Baden-Württemberg,BW,Friedenweiler,79877,47.916528,8.255208
08315070,Baden-Württemberg,BW,Löffingen,79843,47.883793,8.343862
08315115,Baden-Württemberg,BW,Umkirch,79224,48.032065,7.761774
08315132,Baden-Württemberg,BW,March,79232,48.053089,7.78046
08315004,Baden-Württemberg,BW,Auggen,79424,47.787301,7.596879
08315007,Baden-Württemberg,BW,Badenweiler,79410,47.801935,7.672322
08315022,Baden-Württemberg,BW,Buggingen,79426,47.847351,7.637582
08315074,Baden-Württemberg,BW,Müllheim,79379,47.808248,7.630871
08315111,Baden-Württemberg,BW,Sulzburg,79295,47.839883,7.710087
08315041,Baden-Württemberg,BW,Glottertal,79286,48.049481,7.936459
08315094,Baden-Württemberg,BW,St. Märgen,79274,48.007889,8.092884
08315095,Baden-Württemberg,BW,St. Peter,79271,48.015753,8.033628
08315028,Baden-Württemberg,BW,Ebringen,79285,47.957718,7.77867
08315089,Baden-Württemberg,BW,Pfaffenweiler,79292,47.935869,7.75878
08315098,Baden-Württemberg,BW,Schallstadt,79227,47.957208,7.760755
08315037,Baden-Württemberg,BW,Feldberg (Schwarzwald),79868,47.856404,8.109674
08315102,Baden-Württemberg,BW,Schluchsee,79859,47.818958,8.179958
08315108,Baden-Württemberg,BW,Staufen im Breisgau,79219,47.880529,7.729921
08315130,Baden-Württemberg,BW,Münstertal/Schwarzwald,79244,47.854495,7.784148
08315031,Baden-Württemberg,BW,Eisenbach (Hochschwarzwald),79871,47.962172,8.270993
08315113,Baden-Württemberg,BW,Titisee-Neustadt,79822,47.916511,8.208431
08316009,Baden-Württemberg,BW,Denzlingen,79211,48.066785,7.883854
08316036,Baden-Württemberg,BW,Reute,79276,48.082424,7.821489
08316045,Baden-Württemberg,BW,Vörstetten,79279,48.065026,7.849274
08316003,Baden-Württemberg,BW,Biederbach,79215,48.193856,8.034739
08316010,Baden-Württemberg,BW,Elzach,79215,48.172277,8.069355
08316055,Baden-Württemberg,BW,Winden im Elztal,79297,48.153972,8.0387
08316011,Baden-Württemberg,BW,Emmendingen,79312,48.122053,7.847625
08316024,Baden-Württemberg,BW,Malterdingen,79364,48.161274,7.792722
08316039,Baden-Württemberg,BW,Sexau,79350,48.102953,7.90734
08316043,Baden-Württemberg,BW,Teningen,79331,48.126973,7.810263
08316054,Baden-Württemberg,BW,Freiamt,79348,48.186707,7.898241
08316017,Baden-Württemberg,BW,Herbolzheim,79336,48.224185,7.777555
08316020,Baden-Württemberg,BW,Kenzingen,79341,48.193031,7.769903
08316049,Baden-Württemberg,BW,Weisweil,79367,48.197178,7.677646
08316053,Baden-Württemberg,BW,Rheinhausen,79365,48.224065,7.710299
08316002,Baden-Württemberg,BW,Bahlingen am Kaiserstuhl,79353,48.1229,7.738996
08316012,Baden-Württemberg,BW,Endingen am Kaiserstuhl,79346,48.142314,7.701325
08316013,Baden-Württemberg,BW,Forchheim,79362,48.161908,7.702799
08316037,Baden-Württemberg,BW,Riegel am Kaiserstuhl,79359,48.151551,7.747913
08316038,Baden-Württemberg,BW,Sasbach am Kaiserstuhl,79361,48.13972,7.616064
08316051,Baden-Württemberg,BW,Wyhl am Kaiserstuhl,79369,48.165834,7.64869
08316014,Baden-Württemberg,BW,Gutach im Breisgau,79261,48.117019,7.986537
08316042,Baden-Württemberg,BW,Simonswald,79263,48.100471,8.054831
08316056,Baden-Württemberg,BW,Waldkirch,79183,48.093941,7.961225
08317005,Baden-Württemberg,BW,Appenweier,77767,48.537224,7.978133
08317031,Baden-Württemberg,BW,Friesenheim,77948,48.373236,7.881795
08317051,Baden-Württemberg,BW,Hornberg,78132,48.212461,8.229573
08317057,Baden-Württemberg,BW,Kehl,77694,48.572447,7.813177
08317141,Baden-Württemberg,BW,Willstätt,77731,48.541564,7.893251
08317151,Baden-Württemberg,BW,Neuried,77743,48.467234,7.807163
08317153,Baden-Württemberg,BW,Rheinau,77866,48.664363,7.939856
08317001,Baden-Württemberg,BW,Achern,77855,48.628851,8.074429
08317068,Baden-Württemberg,BW,Lauf,77886,48.649219,8.131381
08317116,Baden-Württemberg,BW,Sasbach,77880,48.638758,8.091829
08317118,Baden-Württemberg,BW,Sasbachwalden,77887,48.618538,8.125871
08317026,Baden-Württemberg,BW,Ettenheim,77955,48.254555,7.812984
08317073,Baden-Württemberg,BW,Mahlberg,77972,48.288279,7.809923
08317113,Baden-Württemberg,BW,Ringsheim,77975,48.24673,7.778635
08317114,Baden-Württemberg,BW,Rust,77977,48.269294,7.726081
08317152,Baden-Württemberg,BW,Kappel-Grafenhausen,77966,48.291847,7.743559
08317009,Baden-Württemberg,BW,Berghaupten,77791,48.407309,7.987138
08317034,Baden-Württemberg,BW,Gengenbach,77723,48.405617,8.013343
08317097,Baden-Württemberg,BW,Ohlsbach,77797,48.43135,7.993608
08317029,Baden-Württemberg,BW,Fischerbach,77716,48.287203,8.110824
08317040,Baden-Württemberg,BW,Haslach im Kinzigtal,77716,48.276357,8.087753
08317046,Baden-Württemberg,BW,Hofstetten,77716,48.257209,8.068304
08317078,Baden-Württemberg,BW,Mühlenbach,77796,48.253642,8.111663
08317129,Baden-Württemberg,BW,Steinach,77790,48.303005,8.0571
08317039,Baden-Württemberg,BW,Gutach (Schwarzwaldbahn),77793,48.251539,8.209934
08317041,Baden-Württemberg,BW,Hausach,77756,48.28416,8.171188
08317056,Baden-Württemberg,BW,Kappelrodeck,77876,48.591492,8.117423
08317102,Baden-Württemberg,BW,Ottenhöfen im Schwarzwald,77883,48.567952,8.152611
08317126,Baden-Württemberg,BW,Seebach,77889,48.57575,8.169128
08317059,Baden-Württemberg,BW,Kippenheim,77971,48.294627,7.82454
08317065,Baden-Württemberg,BW,Lahr/Schwarzwald,77933,48.339132,7.874292
08317008,Baden-Württemberg,BW,Bad Peterstal-Griesbach,77740,48.428963,8.205832
08317098,Baden-Württemberg,BW,Oppenau,77728,48.474717,8.165057
08317067,Baden-Württemberg,BW,Lautenbach,77794,48.521148,8.116643
08317089,Baden-Württemberg,BW,Oberkirch,77704,48.531805,8.077097
08317110,Baden-Württemberg,BW,Renchen,77871,48.587888,8.013581
08317021,Baden-Württemberg,BW,Durbach,77770,48.494785,8.015098
08317047,Baden-Württemberg,BW,Hohberg,77749,48.423963,7.908087
08317096,Baden-Württemberg,BW,Offenburg,77652,48.469474,7.944214
08317100,Baden-Württemberg,BW,Ortenberg,77799,48.451257,7.971409
08317122,Baden-Württemberg,BW,Schutterwald,77746,48.453676,7.887414
08317121,Baden-Württemberg,BW,Schuttertal,77978,48.269141,7.956647
08317127,Baden-Württemberg,BW,Seelbach,77960,48.310109,7.940929
08317075,Baden-Württemberg,BW,Meißenheim,77974,48.408333,7.775836
08317150,Baden-Württemberg,BW,Schwanau,77963,48.386219,7.757697
08317093,Baden-Württemberg,BW,Oberwolfach,77709,48.317073,8.216772
08317145,Baden-Württemberg,BW,Wolfach,77709,48.298549,8.222231
08317011,Baden-Württemberg,BW,Biberach,77781,48.338696,8.028167
08317085,Baden-Württemberg,BW,Nordrach,77787,48.397329,8.078796
08317088,Baden-Württemberg,BW,Oberharmersbach,77784,48.373266,8.126396
08317146,Baden-Württemberg,BW,Zell am Harmersbach,77736,48.346261,8.062103
08325012,Baden-Württemberg,BW,Dornhan,72175,48.350916,8.510397
08325014,Baden-Württemberg,BW,Dunningen,78655,48.212884,8.50459
08325071,Baden-Württemberg,BW,Eschbronn,78664,48.185315,8.457819
08325015,Baden-Württemberg,BW,Epfendorf,78736,48.2489,8.594825
08325045,Baden-Württemberg,BW,Oberndorf am Neckar,78727,48.289033,8.57303
08325070,Baden-Württemberg,BW,Fluorn-Winzeln,78737,48.2853,8.492724
08325011,Baden-Württemberg,BW,Dietingen,78661,48.207017,8.650478
08325049,Baden-Württemberg,BW,Rottweil,78628,48.167866,8.627337
08325064,Baden-Württemberg,BW,Wellendingen,78669,48.147478,8.703656
08325069,Baden-Württemberg,BW,Zimmern ob Rottweil,78658,48.167498,8.590787
08325072,Baden-Württemberg,BW,Deißlingen,78652,48.114542,8.605369
08325050,Baden-Württemberg,BW,Schenkenzell,77773,48.310998,8.371174
08325051,Baden-Württemberg,BW,Schiltach,77761,48.290209,8.342344
08325001,Baden-Württemberg,BW,Aichhalden,78733,48.269444,8.398748
08325024,Baden-Württemberg,BW,Hardt,78739,48.18411,8.411379
08325036,Baden-Württemberg,BW,Lauterbach,78730,48.228849,8.345417
08325053,Baden-Württemberg,BW,Schramberg,78713,48.225467,8.386187
08325057,Baden-Württemberg,BW,Sulz am Neckar,72172,48.366375,8.632773
08325061,Baden-Württemberg,BW,Vöhringen,72189,48.336848,8.661091
08325009,Baden-Württemberg,BW,Bösingen,78662,48.239368,8.558294
08325060,Baden-Württemberg,BW,Villingendorf,78667,48.202342,8.590079
08326003,Baden-Württemberg,BW,Bad Dürrheim,78073,48.022026,8.530554
08326005,Baden-Württemberg,BW,Blumberg,78176,47.839705,8.534256
08326031,Baden-Württemberg,BW,Königsfeld im Schwarzwald,78126,48.138624,8.421452
08326052,Baden-Württemberg,BW,St. Georgen im Schwarzwald,78112,48.126225,8.332259
08326068,Baden-Württemberg,BW,Vöhrenbach,78147,48.045545,8.304492
08326006,Baden-Württemberg,BW,Bräunlingen,78199,47.930249,8.448829
08326012,Baden-Württemberg,BW,Donaueschingen,78166,47.951414,8.497777
08326027,Baden-Württemberg,BW,Hüfingen,78183,47.9255,8.488945
08326017,Baden-Württemberg,BW,Furtwangen im Schwarzwald,78120,48.051584,8.205476
08326020,Baden-Württemberg,BW,Gütenbach,78148,48.044875,8.138596
08326054,Baden-Württemberg,BW,Schönwald im Schwarzwald,78141,48.101542,8.201148
08326055,Baden-Württemberg,BW,Schonach im Schwarzwald,78136,48.143166,8.199878
08326060,Baden-Württemberg,BW,Triberg im Schwarzwald,78098,48.128904,8.231158
08326010,Baden-Württemberg,BW,Dauchingen,78083,48.090683,8.553297
08326037,Baden-Württemberg,BW,Mönchweiler,78087,48.101001,8.429216
08326041,Baden-Württemberg,BW,Niedereschach,78078,48.132561,8.528615
08326061,Baden-Württemberg,BW,Tuningen,78609,48.026202,8.602088
08326065,Baden-Württemberg,BW,Unterkirnach,78089,48.078557,8.366416
08326074,Baden-Württemberg,BW,Villingen-Schwenningen,78050,48.058255,8.459649
08326075,Baden-Württemberg,BW,Brigachtal,78086,48.016006,8.470163
08327004,Baden-Württemberg,BW,Bärenthal,78580,48.072882,8.926748
08327008,Baden-Württemberg,BW,Buchheim,88637,48.010647,8.986749
08327016,Baden-Württemberg,BW,Fridingen an der Donau,78567,48.021685,8.932884
08327027,Baden-Württemberg,BW,Irndorf,78597,48.066334,8.971759
08327030,Baden-Württemberg,BW,Kolbingen,78600,48.05345,8.890061
08327036,Baden-Württemberg,BW,Mühlheim an der Donau,78570,48.02953,8.886713
08327041,Baden-Württemberg,BW,Renquishausen,78603,48.083032,8.894462
08327007,Baden-Württemberg,BW,Bubsheim,78585,48.120602,8.829637
08327009,Baden-Württemberg,BW,Deilingen,78586,48.177135,8.783591
08327013,Baden-Württemberg,BW,Egesheim,78592,48.116065,8.85666
08327019,Baden-Württemberg,BW,Gosheim,78559,48.135752,8.752701
08327029,Baden-Württemberg,BW,Königsheim,78598,48.101089,8.86116
08327040,Baden-Württemberg,BW,Reichenbach am Heuberg,78564,48.131004,8.841964
08327051,Baden-Württemberg,BW,Wehingen,78564,48.145107,8.791749
08327018,Baden-Württemberg,BW,Geisingen,78187,47.922947,8.649914
08327025,Baden-Württemberg,BW,Immendingen,78194,47.939111,8.733578
08327002,Baden-Württemberg,BW,Aldingen,78554,48.094541,8.702513
08327005,Baden-Württemberg,BW,Balgheim,78582,48.066254,8.763938
08327006,Baden-Württemberg,BW,Böttingen,78583,48.100422,8.806575
08327010,Baden-Württemberg,BW,Denkingen,78588,48.111044,8.736458
08327011,Baden-Württemberg,BW,Dürbheim,78589,48.058513,8.789761
08327017,Baden-Württemberg,BW,Frittlingen,78665,48.127077,8.707624
08327023,Baden-Württemberg,BW,Hausen ob Verena,78595,48.053362,8.722
08327033,Baden-Württemberg,BW,Mahlstetten,78601,48.075403,8.836187
08327046,Baden-Württemberg,BW,Spaichingen,78549,48.073153,8.739277
08327012,Baden-Württemberg,BW,Durchhausen,78591,48.039692,8.674735
08327020,Baden-Württemberg,BW,Gunningen,78594,48.045705,8.69527
08327048,Baden-Württemberg,BW,Talheim,78607,48.01059,8.662077
08327049,Baden-Württemberg,BW,Trossingen,78647,48.074438,8.632659
08327038,Baden-Württemberg,BW,Neuhausen ob Eck,78579,47.973404,8.926451
08327050,Baden-Württemberg,BW,Tuttlingen,78532,47.983725,8.818761
08327054,Baden-Württemberg,BW,Wurmlingen,78573,48.004959,8.779827
08327055,Baden-Württemberg,BW,Seitingen-Oberflacht,78606,48.021345,8.729855
08327056,Baden-Württemberg,BW,Rietheim-Weilheim,78604,48.040981,8.776063
08327057,Baden-Württemberg,BW,Emmingen-Liptingen,78576,47.932278,8.85409
08335035,Baden-Württemberg,BW,Hilzingen,78247,47.765627,8.777866
08335063,Baden-Württemberg,BW,Radolfzell am Bodensee,78315,47.739107,8.968663
08335080,Baden-Württemberg,BW,Tengen,78250,47.821272,8.661028
08335001,Baden-Württemberg,BW,Aach,78267,47.8428,8.851043
08335022,Baden-Württemberg,BW,Engen,78234,47.854017,8.772115
08335097,Baden-Württemberg,BW,Mühlhausen-Ehingen,78259,47.810044,8.810044
08335015,Baden-Württemberg,BW,Büsingen am Hochrhein,78266,47.697114,8.690368
08335026,Baden-Württemberg,BW,Gailingen am Hochrhein,78262,47.696988,8.754804
08335028,Baden-Württemberg,BW,Gottmadingen,78244,47.735149,8.777019
08335025,Baden-Württemberg,BW,Gaienhofen,78343,47.68226,8.981837
08335055,Baden-Württemberg,BW,Moos,78345,47.726042,8.934137
08335061,Baden-Württemberg,BW,Öhningen,78337,47.661803,8.885442
08335002,Baden-Württemberg,BW,Allensbach,78476,47.715742,9.070194
08335043,Baden-Württemberg,BW,Konstanz,78462,47.662757,9.175957
08335066,Baden-Württemberg,BW,Reichenau,78479,47.698036,9.060705
08335075,Baden-Württemberg,BW,Singen (Hohentwiel),78224,47.759711,8.835117
08335077,Baden-Württemberg,BW,Steißlingen,78256,47.79781,8.92425
08335081,Baden-Württemberg,BW,Volkertshausen,78269,47.821701,8.869619
08335100,Baden-Württemberg,BW,Rielasingen-Worblingen,78239,47.728398,8.846
08335021,Baden-Württemberg,BW,Eigeltingen,78253,47.8592,8.897744
08335057,Baden-Württemberg,BW,Mühlingen,78357,47.912992,9.017365
08335079,Baden-Württemberg,BW,Stockach,78333,47.848855,9.00899
08335096,Baden-Württemberg,BW,Hohenfels,78355,47.885245,9.109328
08335098,Baden-Württemberg,BW,Bodman-Ludwigshafen,78351,47.821518,9.05777
08335099,Baden-Württemberg,BW,Orsingen-Nenzingen,78359,47.843112,8.958608
08336014,Baden-Württemberg,BW,Efringen-Kirchen,79588,47.649597,7.565548
08336084,Baden-Württemberg,BW,Steinen,79585,47.643739,7.73952
08336087,Baden-Württemberg,BW,Todtnau,79674,47.82939,7.947591
08336091,Baden-Württemberg,BW,Weil am Rhein,79576,47.594284,7.629579
08336105,Baden-Württemberg,BW,Grenzach-Wyhlen,79639,47.553081,7.658946
08336107,Baden-Württemberg,BW,Kleines Wiesental,79692,47.71944,7.794808
08336045,Baden-Württemberg,BW,Kandern,79400,47.714834,7.662899
08336104,Baden-Württemberg,BW,Malsburg-Marzell,79429,47.731941,7.708589
08336043,Baden-Württemberg,BW,Inzlingen,79594,47.587829,7.690549
08336050,Baden-Württemberg,BW,Lörrach,79539,47.612096,7.659191
08336069,Baden-Württemberg,BW,Rheinfelden (Baden),79618,47.561128,7.78365
08336082,Baden-Württemberg,BW,Schwörstadt,79739,47.594036,7.881039
08336006,Baden-Württemberg,BW,Bad Bellingen,79415,47.731696,7.556809
